lego_set_id,lego_set_title,rebrickable_lego_set_url,bricket_lego_set_url,brickpicker_lego_set_url
79015-1,witch-king-battle-the-hobbit-2014,http://rebrickable.com/sets/79015-1/witch-king-battle-the-hobbit-2014,http://brickset.com/sets/79015-1,http://www.brickpicker.com/bpms/set.cfm?set=79015-1
60053-1,race-car-city-2014,http://rebrickable.com/sets/60053-1/race-car-city-2014,http://brickset.com/sets/60053-1,http://www.brickpicker.com/bpms/set.cfm?set=60053-1
41030-1,olivias-ice-cream-bike-friends-2014,http://rebrickable.com/sets/41030-1/olivias-ice-cream-bike-friends-2014,http://brickset.com/sets/41030-1,http://www.brickpicker.com/bpms/set.cfm?set=41030-1
70212-1,chi-sir-fangar-constraction-2014,http://rebrickable.com/sets/70212-1/chi-sir-fangar-constraction-2014,http://brickset.com/sets/70212-1,http://www.brickpicker.com/bpms/set.cfm?set=70212-1
75032-1,x-wing-fighter-mini-2014,http://rebrickable.com/sets/75032-1/x-wing-fighter-mini-2014,http://brickset.com/sets/75032-1,http://www.brickpicker.com/bpms/set.cfm?set=75032-1
75033-1,star-destroyer-mini-2014,http://rebrickable.com/sets/75033-1/star-destroyer-mini-2014,http://brickset.com/sets/75033-1,http://www.brickpicker.com/bpms/set.cfm?set=75033-1
75035-1,kashyyyk-troopers-star-wars-2014,http://rebrickable.com/sets/75035-1/kashyyyk-troopers-star-wars-2014,http://brickset.com/sets/75035-1,http://www.brickpicker.com/bpms/set.cfm?set=75035-1
2000424-1,story-starter-sample-set-educational-and-dacta-2014,http://rebrickable.com/sets/2000424-1/story-starter-sample-set-educational-and-dacta-2014,http://brickset.com/sets/2000424-1,http://www.brickpicker.com/bpms/set.cfm?set=2000424-1
75028-1,clone-turbo-tank-star-wars-2014,http://rebrickable.com/sets/75028-1/clone-turbo-tank-star-wars-2014,http://brickset.com/sets/75028-1,http://www.brickpicker.com/bpms/set.cfm?set=75028-1
75029-1,aat-star-wars-2014,http://rebrickable.com/sets/75029-1/aat-star-wars-2014,http://brickset.com/sets/75029-1,http://www.brickpicker.com/bpms/set.cfm?set=75029-1
60054-1,light-repair-truck-city-2014,http://rebrickable.com/sets/60054-1/light-repair-truck-city-2014,http://brickset.com/sets/60054-1,http://www.brickpicker.com/bpms/set.cfm?set=60054-1
75030-1,millennium-falcon-mini-2014,http://rebrickable.com/sets/75030-1/millennium-falcon-mini-2014,http://brickset.com/sets/75030-1,http://www.brickpicker.com/bpms/set.cfm?set=75030-1
40196-1,shell-tanker-ferrari-2014,http://rebrickable.com/sets/40196-1/shell-tanker-ferrari-2014,http://brickset.com/sets/40196-1,http://www.brickpicker.com/bpms/set.cfm?set=40196-1
41029-1,stephanies-new-born-lamb-friends-2014,http://rebrickable.com/sets/41029-1/stephanies-new-born-lamb-friends-2014,http://brickset.com/sets/41029-1,http://www.brickpicker.com/bpms/set.cfm?set=41029-1
70156-1,fire-vs.-ice-speedorz-2014,http://rebrickable.com/sets/70156-1/fire-vs.-ice-speedorz-2014,http://brickset.com/sets/70156-1,http://www.brickpicker.com/bpms/set.cfm?set=70156-1
75031-1,tie-interceptor-mini-2014,http://rebrickable.com/sets/75031-1/tie-interceptor-mini-2014,http://brickset.com/sets/75031-1,http://www.brickpicker.com/bpms/set.cfm?set=75031-1
44020-1,flyer-beast-vs.-breez-hero-factory-2014,http://rebrickable.com/sets/44020-1/flyer-beast-vs.-breez-hero-factory-2014,http://brickset.com/sets/44020-1,http://www.brickpicker.com/bpms/set.cfm?set=44020-1
70137-1,bat-strike-speedorz-2014,http://rebrickable.com/sets/70137-1/bat-strike-speedorz-2014,http://brickset.com/sets/70137-1,http://www.brickpicker.com/bpms/set.cfm?set=70137-1
70211-1,chi-fluminox-constraction-2014,http://rebrickable.com/sets/70211-1/chi-fluminox-constraction-2014,http://brickset.com/sets/70211-1,http://www.brickpicker.com/bpms/set.cfm?set=70211-1
44019-1,rocka-stealth-machine-hero-factory-2014,http://rebrickable.com/sets/44019-1/rocka-stealth-machine-hero-factory-2014,http://brickset.com/sets/44019-1,http://www.brickpicker.com/bpms/set.cfm?set=44019-1
70160-1,riverside-raid-ultra-agents-2014,http://rebrickable.com/sets/70160-1/riverside-raid-ultra-agents-2014,http://brickset.com/sets/70160-1,http://www.brickpicker.com/bpms/set.cfm?set=70160-1
44017-1,stormer-freeze-machine-hero-factory-2014,http://rebrickable.com/sets/44017-1/stormer-freeze-machine-hero-factory-2014,http://brickset.com/sets/44017-1,http://www.brickpicker.com/bpms/set.cfm?set=44017-1
79118-1,karai-bike-escape-teenage-mutant-ninja-turtles-2014,http://rebrickable.com/sets/79118-1/karai-bike-escape-teenage-mutant-ninja-turtles-2014,http://brickset.com/sets/79118-1,http://www.brickpicker.com/bpms/set.cfm?set=79118-1
44026-1,crystal-beast-vs.-bulk-hero-factory-2014,http://rebrickable.com/sets/44026-1/crystal-beast-vs.-bulk-hero-factory-2014,http://brickset.com/sets/44026-1,http://www.brickpicker.com/bpms/set.cfm?set=44026-1
75036-1,utapau-troopers-star-wars-2014,http://rebrickable.com/sets/75036-1/utapau-troopers-star-wars-2014,http://brickset.com/sets/75036-1,http://www.brickpicker.com/bpms/set.cfm?set=75036-1
40195-1,shell-station-ferrari-2014,http://rebrickable.com/sets/40195-1/shell-station-ferrari-2014,http://brickset.com/sets/40195-1,http://www.brickpicker.com/bpms/set.cfm?set=40195-1
60055-1,monster-truck-city-2014,http://rebrickable.com/sets/60055-1/monster-truck-city-2014,http://brickset.com/sets/60055-1,http://www.brickpicker.com/bpms/set.cfm?set=60055-1
70720-1,hover-hunter-ninjago-2014,http://rebrickable.com/sets/70720-1/hover-hunter-ninjago-2014,http://brickset.com/sets/70720-1,http://www.brickpicker.com/bpms/set.cfm?set=70720-1
41028-1,emmas-lifeguard-post-friends-2014,http://rebrickable.com/sets/41028-1/emmas-lifeguard-post-friends-2014,http://brickset.com/sets/41028-1,http://www.brickpicker.com/bpms/set.cfm?set=41028-1
44018-1,furno-jet-machine-hero-factory-2014,http://rebrickable.com/sets/44018-1/furno-jet-machine-hero-factory-2014,http://brickset.com/sets/44018-1,http://www.brickpicker.com/bpms/set.cfm?set=44018-1
41050-1,ariel%E2%80%99s-amazing-treasures-disney-princess-2014,http://rebrickable.com/sets/41050-1/ariel%E2%80%99s-amazing-treasures-disney-princess-2014,http://brickset.com/sets/41050-1,http://www.brickpicker.com/bpms/set.cfm?set=41050-1
10666-1,digger-juniors-2014,http://rebrickable.com/sets/10666-1/digger-juniors-2014,http://brickset.com/sets/10666-1,http://www.brickpicker.com/bpms/set.cfm?set=10666-1
70140-1,stinger-duel-speedorz-2014,http://rebrickable.com/sets/70140-1/stinger-duel-speedorz-2014,http://brickset.com/sets/70140-1,http://www.brickpicker.com/bpms/set.cfm?set=70140-1
41521-1,footi-series-3-2014,http://rebrickable.com/sets/41521-1/footi-series-3-2014,http://brickset.com/sets/41521-1,http://www.brickpicker.com/bpms/set.cfm?set=41521-1
70149-1,scorching-blades-speedorz-2014,http://rebrickable.com/sets/70149-1/scorching-blades-speedorz-2014,http://brickset.com/sets/70149-1,http://www.brickpicker.com/bpms/set.cfm?set=70149-1
70151-1,frozen-spikes-speedorz-2014,http://rebrickable.com/sets/70151-1/frozen-spikes-speedorz-2014,http://brickset.com/sets/70151-1,http://www.brickpicker.com/bpms/set.cfm?set=70151-1
41508-1,volectro-series-1-2014,http://rebrickable.com/sets/41508-1/volectro-series-1-2014,http://brickset.com/sets/41508-1,http://www.brickpicker.com/bpms/set.cfm?set=41508-1
41515-1,kraw-series-2-2014,http://rebrickable.com/sets/41515-1/kraw-series-2-2014,http://brickset.com/sets/41515-1,http://www.brickpicker.com/bpms/set.cfm?set=41515-1
41526-1,wizwuz-series-3-2014,http://rebrickable.com/sets/41526-1/wizwuz-series-3-2014,http://brickset.com/sets/41526-1,http://www.brickpicker.com/bpms/set.cfm?set=41526-1
41501-1,vulk-series-1-2014,http://rebrickable.com/sets/41501-1/vulk-series-1-2014,http://brickset.com/sets/41501-1,http://www.brickpicker.com/bpms/set.cfm?set=41501-1
41516-1,tentro-series-2-2014,http://rebrickable.com/sets/41516-1/tentro-series-2-2014,http://brickset.com/sets/41516-1,http://www.brickpicker.com/bpms/set.cfm?set=41516-1
70138-1,web-dash-legends-of-chima-2014,http://rebrickable.com/sets/70138-1/web-dash-legends-of-chima-2014,http://brickset.com/sets/70138-1,http://www.brickpicker.com/bpms/set.cfm?set=70138-1
70150-1,flaming-claws-speedorz-2014,http://rebrickable.com/sets/70150-1/flaming-claws-speedorz-2014,http://brickset.com/sets/70150-1,http://www.brickpicker.com/bpms/set.cfm?set=70150-1
70155-1,inferno-pit-speedorz-2014,http://rebrickable.com/sets/70155-1/inferno-pit-speedorz-2014,http://brickset.com/sets/70155-1,http://www.brickpicker.com/bpms/set.cfm?set=70155-1
41512-1,chomly-series-2-2014,http://rebrickable.com/sets/41512-1/chomly-series-2-2014,http://brickset.com/sets/41512-1,http://www.brickpicker.com/bpms/set.cfm?set=41512-1
41517-1,balk-series-2-2014,http://rebrickable.com/sets/41517-1/balk-series-2-2014,http://brickset.com/sets/41517-1,http://www.brickpicker.com/bpms/set.cfm?set=41517-1
41522-1,scorpi-series-3-2014,http://rebrickable.com/sets/41522-1/scorpi-series-3-2014,http://brickset.com/sets/41522-1,http://www.brickpicker.com/bpms/set.cfm?set=41522-1
41523-1,hoogi-series-3-2014,http://rebrickable.com/sets/41523-1/hoogi-series-3-2014,http://brickset.com/sets/41523-1,http://www.brickpicker.com/bpms/set.cfm?set=41523-1
70210-1,chi-vardy-constraction-2014,http://rebrickable.com/sets/70210-1/chi-vardy-constraction-2014,http://brickset.com/sets/70210-1,http://www.brickpicker.com/bpms/set.cfm?set=70210-1
76014-1,spider-trike-vs.-electro-super-heroes-2014,http://rebrickable.com/sets/76014-1/spider-trike-vs.-electro-super-heroes-2014,http://brickset.com/sets/76014-1,http://www.brickpicker.com/bpms/set.cfm?set=76014-1
31013-1,red-thunder-creator-2014,http://rebrickable.com/sets/31013-1/red-thunder-creator-2014,http://brickset.com/sets/31013-1,http://www.brickpicker.com/bpms/set.cfm?set=31013-1
41503-1,krader-series-1-2014,http://rebrickable.com/sets/41503-1/krader-series-1-2014,http://brickset.com/sets/41503-1,http://www.brickpicker.com/bpms/set.cfm?set=41503-1
10571-1,all-in-one-pink-box-of-fun-duplo-2014,http://rebrickable.com/sets/10571-1/all-in-one-pink-box-of-fun-duplo-2014,http://brickset.com/sets/10571-1,http://www.brickpicker.com/bpms/set.cfm?set=10571-1
10572-1,all-in-one-box-of-fun-duplo-2014,http://rebrickable.com/sets/10572-1/all-in-one-box-of-fun-duplo-2014,http://brickset.com/sets/10572-1,http://www.brickpicker.com/bpms/set.cfm?set=10572-1
40108-1,balloon-cart-creator-2014,http://rebrickable.com/sets/40108-1/balloon-cart-creator-2014,http://brickset.com/sets/40108-1,http://www.brickpicker.com/bpms/set.cfm?set=40108-1
31014-1,power-digger-creator-2014,http://rebrickable.com/sets/31014-1/power-digger-creator-2014,http://brickset.com/sets/31014-1,http://www.brickpicker.com/bpms/set.cfm?set=31014-1
41518-1,glomp-series-3-2014,http://rebrickable.com/sets/41518-1/glomp-series-3-2014,http://brickset.com/sets/41518-1,http://www.brickpicker.com/bpms/set.cfm?set=41518-1
41524-1,mesmo-series-3-2014,http://rebrickable.com/sets/41524-1/mesmo-series-3-2014,http://brickset.com/sets/41524-1,http://www.brickpicker.com/bpms/set.cfm?set=41524-1
70209-1,chi-mungus-constraction-2014,http://rebrickable.com/sets/70209-1/chi-mungus-constraction-2014,http://brickset.com/sets/70209-1,http://www.brickpicker.com/bpms/set.cfm?set=70209-1
40194-1,finish-line-podium-ferrari-2014,http://rebrickable.com/sets/40194-1/finish-line-podium-ferrari-2014,http://brickset.com/sets/40194-1,http://www.brickpicker.com/bpms/set.cfm?set=40194-1
40096-1,monthly-mini-model-build-march-2014-spring-tree-lego-brand-store-2014,http://rebrickable.com/sets/40096-1/monthly-mini-model-build-march-2014-spring-tree-lego-brand-store-2014,http://brickset.com/sets/40096-1,http://www.brickpicker.com/bpms/set.cfm?set=40096-1
41507-1,zaptor-series-1-2014,http://rebrickable.com/sets/41507-1/zaptor-series-1-2014,http://brickset.com/sets/41507-1,http://www.brickpicker.com/bpms/set.cfm?set=41507-1
41509-1,slumbo-series-2-2014,http://rebrickable.com/sets/41509-1/slumbo-series-2-2014,http://brickset.com/sets/41509-1,http://www.brickpicker.com/bpms/set.cfm?set=41509-1
41519-1,glurt-series-3-2014,http://rebrickable.com/sets/41519-1/glurt-series-3-2014,http://brickset.com/sets/41519-1,http://www.brickpicker.com/bpms/set.cfm?set=41519-1
30197-1,snowman-creator-2014,http://rebrickable.com/sets/30197-1/snowman-creator-2014,http://brickset.com/sets/30197-1,http://www.brickpicker.com/bpms/set.cfm?set=30197-1
41514-1,jawg-series-2-2014,http://rebrickable.com/sets/41514-1/jawg-series-2-2014,http://brickset.com/sets/41514-1,http://www.brickpicker.com/bpms/set.cfm?set=41514-1
71004-18,lego-minifigures-the-lego-movie-series-sealed-box-the-lego-movie-series-2014,http://rebrickable.com/sets/71004-18/lego-minifigures-the-lego-movie-series-sealed-box-the-lego-movie-series-2014,http://brickset.com/sets/71004-18,http://www.brickpicker.com/bpms/set.cfm?set=71004-18
71005-18,lego-minifigures-the-simpsons-series-sealed-box-the-simpsons-2014,http://rebrickable.com/sets/71005-18/lego-minifigures-the-simpsons-series-sealed-box-the-simpsons-2014,http://brickset.com/sets/71005-18,http://www.brickpicker.com/bpms/set.cfm?set=71005-18
71007-18,lego-minifigures-series-12-sealed-box-series-12-minifigures-2014,http://rebrickable.com/sets/71007-18/lego-minifigures-series-12-sealed-box-series-12-minifigures-2014,http://brickset.com/sets/71007-18,http://www.brickpicker.com/bpms/set.cfm?set=71007-18
40109-1,mini-cooper-mini-model-creator-2014,http://rebrickable.com/sets/40109-1/mini-cooper-mini-model-creator-2014,http://brickset.com/sets/40109-1,http://www.brickpicker.com/bpms/set.cfm?set=40109-1
41525-1,magnifo-series-3-2014,http://rebrickable.com/sets/41525-1/magnifo-series-3-2014,http://brickset.com/sets/41525-1,http://www.brickpicker.com/bpms/set.cfm?set=41525-1
44024-1,tunneler-beast-vs.-surge-hero-factory-2014,http://rebrickable.com/sets/44024-1/tunneler-beast-vs.-surge-hero-factory-2014,http://brickset.com/sets/44024-1,http://www.brickpicker.com/bpms/set.cfm?set=44024-1
70208-1,chi-panthar-constraction-2014,http://rebrickable.com/sets/70208-1/chi-panthar-constraction-2014,http://brickset.com/sets/70208-1,http://www.brickpicker.com/bpms/set.cfm?set=70208-1
41500-1,flain-series-1-2014,http://rebrickable.com/sets/41500-1/flain-series-1-2014,http://brickset.com/sets/41500-1,http://www.brickpicker.com/bpms/set.cfm?set=41500-1
70207-1,chi-cragger-constraction-2014,http://rebrickable.com/sets/70207-1/chi-cragger-constraction-2014,http://brickset.com/sets/70207-1,http://www.brickpicker.com/bpms/set.cfm?set=70207-1
30246-1,imperial-shuttle-star-wars-2014,http://rebrickable.com/sets/30246-1/imperial-shuttle-star-wars-2014,http://brickset.com/sets/30246-1,http://www.brickpicker.com/bpms/set.cfm?set=30246-1
30300-1,the-batman-tumbler-super-heroes-2014,http://rebrickable.com/sets/30300-1/the-batman-tumbler-super-heroes-2014,http://brickset.com/sets/30300-1,http://www.brickpicker.com/bpms/set.cfm?set=30300-1
10665-1,spider-man%3A-spider-car-pursuit-juniors-2014,http://rebrickable.com/sets/10665-1/spider-man%3A-spider-car-pursuit-juniors-2014,http://brickset.com/sets/10665-1,http://www.brickpicker.com/bpms/set.cfm?set=10665-1
30187-1,fast-car-basic-model-2014,http://rebrickable.com/sets/30187-1/fast-car-basic-model-2014,http://brickset.com/sets/30187-1,http://www.brickpicker.com/bpms/set.cfm?set=30187-1
31015-1,emerald-express-creator-2014,http://rebrickable.com/sets/31015-1/emerald-express-creator-2014,http://brickset.com/sets/31015-1,http://www.brickpicker.com/bpms/set.cfm?set=31015-1
41513-1,gobba-series-2-2014,http://rebrickable.com/sets/41513-1/gobba-series-2-2014,http://brickset.com/sets/41513-1,http://www.brickpicker.com/bpms/set.cfm?set=41513-1
10542-1,sleeping-beautys-fairy-tale-disney-princess-2014,http://rebrickable.com/sets/10542-1/sleeping-beautys-fairy-tale-disney-princess-2014,http://brickset.com/sets/10542-1,http://www.brickpicker.com/bpms/set.cfm?set=10542-1
30188-1,cute-kitten-creator-2014,http://rebrickable.com/sets/30188-1/cute-kitten-creator-2014,http://brickset.com/sets/30188-1,http://www.brickpicker.com/bpms/set.cfm?set=30188-1
30247-1,arc-170-starfighter-star-wars-2014,http://rebrickable.com/sets/30247-1/arc-170-starfighter-star-wars-2014,http://brickset.com/sets/30247-1,http://www.brickpicker.com/bpms/set.cfm?set=30247-1
41506-1,teslo-series-1-2014,http://rebrickable.com/sets/41506-1/teslo-series-1-2014,http://brickset.com/sets/41506-1,http://www.brickpicker.com/bpms/set.cfm?set=41506-1
10566-1,creative-picnic-duplo-2014,http://rebrickable.com/sets/10566-1/creative-picnic-duplo-2014,http://brickset.com/sets/10566-1,http://www.brickpicker.com/bpms/set.cfm?set=10566-1
850910-1,legends-of-chima-minifigure-accessory-set-legends-of-chima-2014,http://rebrickable.com/sets/850910-1/legends-of-chima-minifigure-accessory-set-legends-of-chima-2014,http://brickset.com/sets/850910-1,http://www.brickpicker.com/bpms/set.cfm?set=850910-1
41505-1,shuff-series-1-2014,http://rebrickable.com/sets/41505-1/shuff-series-1-2014,http://brickset.com/sets/41505-1,http://www.brickpicker.com/bpms/set.cfm?set=41505-1
41510-1,lunk-series-2-2014,http://rebrickable.com/sets/41510-1/lunk-series-2-2014,http://brickset.com/sets/41510-1,http://www.brickpicker.com/bpms/set.cfm?set=41510-1
40095-1,monthly-mini-model-build-february-2014-micro-manager-lego-brand-store-2014,http://rebrickable.com/sets/40095-1/monthly-mini-model-build-february-2014-micro-manager-lego-brand-store-2014,http://brickset.com/sets/40095-1,http://www.brickpicker.com/bpms/set.cfm?set=40095-1
41504-1,siesmo-series-1-2014,http://rebrickable.com/sets/41504-1/siesmo-series-1-2014,http://brickset.com/sets/41504-1,http://www.brickpicker.com/bpms/set.cfm?set=41504-1
44015-1,evo-walker-hero-factory-2014,http://rebrickable.com/sets/44015-1/evo-walker-hero-factory-2014,http://brickset.com/sets/44015-1,http://www.brickpicker.com/bpms/set.cfm?set=44015-1
5002041-1,the-lego-movie-accessory-pack-the-lego-movie-2014,http://rebrickable.com/sets/5002041-1/the-lego-movie-accessory-pack-the-lego-movie-2014,http://brickset.com/sets/5002041-1,http://www.brickpicker.com/bpms/set.cfm?set=5002041-1
30189-1,transport-plane-creator-2014,http://rebrickable.com/sets/30189-1/transport-plane-creator-2014,http://brickset.com/sets/30189-1,http://www.brickpicker.com/bpms/set.cfm?set=30189-1
44016-1,jaw-beast-vs.-stormer-hero-factory-2014,http://rebrickable.com/sets/44016-1/jaw-beast-vs.-stormer-hero-factory-2014,http://brickset.com/sets/44016-1,http://www.brickpicker.com/bpms/set.cfm?set=44016-1
44023-1,rocka-crawler-heroes-2014,http://rebrickable.com/sets/44023-1/rocka-crawler-heroes-2014,http://brickset.com/sets/44023-1,http://www.brickpicker.com/bpms/set.cfm?set=44023-1
70206-1,chi-laval-constraction-2014,http://rebrickable.com/sets/70206-1/chi-laval-constraction-2014,http://brickset.com/sets/70206-1,http://www.brickpicker.com/bpms/set.cfm?set=70206-1
30226-1,police-helicopter--police-2014,http://rebrickable.com/sets/30226-1/police-helicopter--police-2014,http://brickset.com/sets/30226-1,http://www.brickpicker.com/bpms/set.cfm?set=30226-1
41520-1,torts-series-3-2014,http://rebrickable.com/sets/41520-1/torts-series-3-2014,http://brickset.com/sets/41520-1,http://www.brickpicker.com/bpms/set.cfm?set=41520-1
850913-1,fire-and-ice-minifigure-accessory-set-legends-of-chima-2014,http://rebrickable.com/sets/850913-1/fire-and-ice-minifigure-accessory-set-legends-of-chima-2014,http://brickset.com/sets/850913-1,http://www.brickpicker.com/bpms/set.cfm?set=850913-1
41049-1,panda039%3Bs-bamboo-animals-2014,http://rebrickable.com/sets/41049-1/panda039%3Bs-bamboo-animals-2014,http://brickset.com/sets/41049-1,http://www.brickpicker.com/bpms/set.cfm?set=41049-1
30271-1,mikeys-mini-shellraiser-teenage-mutant-ninja-turtles-2014,http://rebrickable.com/sets/30271-1/mikeys-mini-shellraiser-teenage-mutant-ninja-turtles-2014,http://brickset.com/sets/30271-1,http://www.brickpicker.com/bpms/set.cfm?set=30271-1
40100-1,monthly-mini-model-build-july-2014-surf-van-lego-brand-store-2014,http://rebrickable.com/sets/40100-1/monthly-mini-model-build-july-2014-surf-van-lego-brand-store-2014,http://brickset.com/sets/40100-1,http://www.brickpicker.com/bpms/set.cfm?set=40100-1
40101-1,monthly-mini-model-build-august-2014-monkey-lego-brand-store-2014,http://rebrickable.com/sets/40101-1/monthly-mini-model-build-august-2014-monkey-lego-brand-store-2014,http://brickset.com/sets/40101-1,http://www.brickpicker.com/bpms/set.cfm?set=40101-1
40192-1,ferrari-250-gto-ferrari-2014,http://rebrickable.com/sets/40192-1/ferrari-250-gto-ferrari-2014,http://brickset.com/sets/40192-1,http://www.brickpicker.com/bpms/set.cfm?set=40192-1
41043-1,penguin039%3Bs-playground-animals-2014,http://rebrickable.com/sets/41043-1/penguin039%3Bs-playground-animals-2014,http://brickset.com/sets/41043-1,http://www.brickpicker.com/bpms/set.cfm?set=41043-1
41511-1,flurr-series-2-2014,http://rebrickable.com/sets/41511-1/flurr-series-2-2014,http://brickset.com/sets/41511-1,http://www.brickpicker.com/bpms/set.cfm?set=41511-1
30244-1,anakins-jedi-intercepter-mini-2014,http://rebrickable.com/sets/30244-1/anakins-jedi-intercepter-mini-2014,http://brickset.com/sets/30244-1,http://www.brickpicker.com/bpms/set.cfm?set=30244-1
30301-1,batwing-super-heroes-2014,http://rebrickable.com/sets/30301-1/batwing-super-heroes-2014,http://brickset.com/sets/30301-1,http://www.brickpicker.com/bpms/set.cfm?set=30301-1
30302-1,spider-man-super-heroes-2014,http://rebrickable.com/sets/30302-1/spider-man-super-heroes-2014,http://brickset.com/sets/30302-1,http://www.brickpicker.com/bpms/set.cfm?set=30302-1
41502-1,zorch-series-1-2014,http://rebrickable.com/sets/41502-1/zorch-series-1-2014,http://brickset.com/sets/41502-1,http://www.brickpicker.com/bpms/set.cfm?set=41502-1
40094-1,monthly-mini-model-build-january-2014-snowplough-lego-brand-store-2014,http://rebrickable.com/sets/40094-1/monthly-mini-model-build-january-2014-snowplough-lego-brand-store-2014,http://brickset.com/sets/40094-1,http://www.brickpicker.com/bpms/set.cfm?set=40094-1
40097-1,monthly-mini-model-build-april-2014-helicopter-lego-brand-store-2014,http://rebrickable.com/sets/40097-1/monthly-mini-model-build-april-2014-helicopter-lego-brand-store-2014,http://brickset.com/sets/40097-1,http://www.brickpicker.com/bpms/set.cfm?set=40097-1
40191-1,ferrari-f12-berlinetta-ferrari-2014,http://rebrickable.com/sets/40191-1/ferrari-f12-berlinetta-ferrari-2014,http://brickset.com/sets/40191-1,http://www.brickpicker.com/bpms/set.cfm?set=40191-1
40193-1,ferrari-512-s-ferrari-2014,http://rebrickable.com/sets/40193-1/ferrari-512-s-ferrari-2014,http://brickset.com/sets/40193-1,http://www.brickpicker.com/bpms/set.cfm?set=40193-1
40098-1,monthly-mini-model-build-may-2014-dragon-lego-brand-store-2014,http://rebrickable.com/sets/40098-1/monthly-mini-model-build-may-2014-dragon-lego-brand-store-2014,http://brickset.com/sets/40098-1,http://www.brickpicker.com/bpms/set.cfm?set=40098-1
41041-1,turtle039%3Bs-little-paradise-animals-2014,http://rebrickable.com/sets/41041-1/turtle039%3Bs-little-paradise-animals-2014,http://brickset.com/sets/41041-1,http://www.brickpicker.com/bpms/set.cfm?set=41041-1
41048-1,lion-cub039%3Bs-savannah-animals-2014,http://rebrickable.com/sets/41048-1/lion-cub039%3Bs-savannah-animals-2014,http://brickset.com/sets/41048-1,http://www.brickpicker.com/bpms/set.cfm?set=41048-1
60032-1,arctic-snowmobile-arctic-2014,http://rebrickable.com/sets/60032-1/arctic-snowmobile-arctic-2014,http://brickset.com/sets/60032-1,http://www.brickpicker.com/bpms/set.cfm?set=60032-1
30228-1,police-atv-police-2014,http://rebrickable.com/sets/30228-1/police-atv-police-2014,http://brickset.com/sets/30228-1,http://www.brickpicker.com/bpms/set.cfm?set=30228-1
41042-1,tiger039%3Bs-beautiful-temple-animals-2014,http://rebrickable.com/sets/41042-1/tiger039%3Bs-beautiful-temple-animals-2014,http://brickset.com/sets/41042-1,http://www.brickpicker.com/bpms/set.cfm?set=41042-1
850889-1,castle-dragons-accessory-set-supplemental-2014,http://rebrickable.com/sets/850889-1/castle-dragons-accessory-set-supplemental-2014,http://brickset.com/sets/850889-1,http://www.brickpicker.com/bpms/set.cfm?set=850889-1
40190-1,ferrari-f138-ferrari-2014,http://rebrickable.com/sets/40190-1/ferrari-f138-ferrari-2014,http://brickset.com/sets/40190-1,http://www.brickpicker.com/bpms/set.cfm?set=40190-1
850932-1,polar-accessory-set-arctic-2014,http://rebrickable.com/sets/850932-1/polar-accessory-set-arctic-2014,http://brickset.com/sets/850932-1,http://www.brickpicker.com/bpms/set.cfm?set=850932-1
EMMETSCAR-1,emmet039%3Bs-car-the-lego-movie-2014,http://rebrickable.com/sets/EMMETSCAR-1/emmet039%3Bs-car-the-lego-movie-2014,http://brickset.com/sets/EMMETSCAR-1,http://www.brickpicker.com/bpms/set.cfm?set=EMMETSCAR-1
30229-1,repair-lift-construction-2014,http://rebrickable.com/sets/30229-1/repair-lift-construction-2014,http://brickset.com/sets/30229-1,http://www.brickpicker.com/bpms/set.cfm?set=30229-1
30263-1,spider-crawler-legends-of-chima-2014,http://rebrickable.com/sets/30263-1/spider-crawler-legends-of-chima-2014,http://brickset.com/sets/30263-1,http://www.brickpicker.com/bpms/set.cfm?set=30263-1
30282-1,super-secret-police-enforcer-the-lego-movie-2014,http://rebrickable.com/sets/30282-1/super-secret-police-enforcer-the-lego-movie-2014,http://brickset.com/sets/30282-1,http://www.brickpicker.com/bpms/set.cfm?set=30282-1
30310-1,arctic-scout-arctic-2014,http://rebrickable.com/sets/30310-1/arctic-scout-arctic-2014,http://brickset.com/sets/30310-1,http://www.brickpicker.com/bpms/set.cfm?set=30310-1
41044-1,macaw039%3Bs-fountain-animals-2014,http://rebrickable.com/sets/41044-1/macaw039%3Bs-fountain-animals-2014,http://brickset.com/sets/41044-1,http://www.brickpicker.com/bpms/set.cfm?set=41044-1
850967-1,jungle-accessory-set-friends-2014,http://rebrickable.com/sets/850967-1/jungle-accessory-set-friends-2014,http://brickset.com/sets/850967-1,http://www.brickpicker.com/bpms/set.cfm?set=850967-1
60041-1,crook-pursuit-police-2014,http://rebrickable.com/sets/60041-1/crook-pursuit-police-2014,http://brickset.com/sets/60041-1,http://www.brickpicker.com/bpms/set.cfm?set=60041-1
30116-1,rapunzels-market-visit-disney-princess-2014,http://rebrickable.com/sets/30116-1/rapunzels-market-visit-disney-princess-2014,http://brickset.com/sets/30116-1,http://www.brickpicker.com/bpms/set.cfm?set=30116-1
40102-1,monthly-mini-model-build-september-2014-aircraft-lego-brand-store-2014,http://rebrickable.com/sets/40102-1/monthly-mini-model-build-september-2014-aircraft-lego-brand-store-2014,http://brickset.com/sets/40102-1,http://www.brickpicker.com/bpms/set.cfm?set=40102-1
41045-1,orangutan039%3Bs-banana-tree-animals-2014,http://rebrickable.com/sets/41045-1/orangutan039%3Bs-banana-tree-animals-2014,http://brickset.com/sets/41045-1,http://www.brickpicker.com/bpms/set.cfm?set=41045-1
